Date,Open,High,Low,Close,Adj Close,Volume
2007-12-07,5.78,7.5,5.78,7.36,6.409463,996929472
2007-12-10,7.52,7.84,7.4,7.76,6.757803,591154406
2007-12-11,7.9,7.95,7.72,7.89,6.8710130000000005,323129500
2007-12-12,7.8,8.74,7.72,8.73,7.6025279999999995,691526660
2007-12-13,8.68,9.11,8.45,8.69,7.567695,718472000
2007-12-14,8.78,8.89,7.99,8.3,7.228063000000001,539906500
2007-12-17,8.29,8.48,8.14,8.27,7.201938,229624158
2007-12-18,8.33,8.36,8.03,8.12,7.07131,157695500
2007-12-19,8.88,8.88,8.08,8.18,7.12356,165902000
2007-12-20,8.2,9.02,8.18,8.96,7.802826,498322920
2007-12-21,9.14,9.82,9.04,9.55,8.316627,521414800
2007-12-24,9.85,10.5,9.8,10.3,8.969766,229729990
2007-12-27,9.409,11.32,9.409,11.26,9.805782,289900640
2007-12-28,11.3,11.84,10.5,11.14,9.701282,283308090
2007-12-31,11.0,11.22,10.56,10.74,9.352941,142472800
2008-01-02,10.6,11.42,10.5,11.34,9.87545,177985550
2008-01-03,11.06,11.56,11.0,11.08,9.64903,170900400
2008-01-04,11.18,11.4,11.06,11.38,9.910283,133673419
2008-01-07,11.3,11.94,11.04,11.58,10.084453,347273500
2008-01-08,11.9,11.9,10.96,11.0,9.579360000000001,257764499
2008-01-09,10.8,11.38,10.6,11.2,9.753531,242241966
2008-01-10,11.16,11.32,10.9,11.04,9.614194,115323000
2008-01-11,11.1,11.26,10.6,10.84,9.440024000000001,137688245
2008-01-14,10.92,11.1,10.4,10.7,9.318105000000001,132005600
2008-01-15,10.94,10.96,9.9,10.02,8.725927,233414120
2008-01-16,9.74,9.74,9.1,9.5,8.273083,264412648
2008-01-17,9.67,9.79,8.94,9.68,8.429836,245780674
2008-01-18,9.29,10.34,9.2,10.2,8.882681,199746200
2008-01-21,9.95,10.46,9.6,9.62,8.377587,165954000
2008-01-22,9.0,9.14,8.5,8.75,7.6199460000000006,268066000
2008-01-23,8.75,9.5,8.75,9.43,8.212124000000001,223367856
2008-01-24,9.5,9.72,8.9,9.0,7.8376589999999995,161840407
2008-01-25,9.4,9.47,9.18,9.47,8.246958,119472942
2008-01-28,9.3,9.44,9.07,9.2,8.011828,70073041
2008-01-29,9.33,9.35,9.1,9.15,7.968285000000001,54764884
2008-01-30,9.2,9.27,8.69,8.94,7.785407000000001,84205000
2008-01-31,8.85,8.9,8.35,8.47,7.376108,122431496
2008-02-01,8.52,8.87,8.38,8.71,7.585111,103873820
2008-02-04,8.73,9.35,8.73,9.34,8.133747999999999,135610496
2008-02-05,9.26,9.99,9.24,9.58,8.342753,195466000
2008-02-06,9.05,9.53,9.05,9.53,8.299209,79350800
2008-02-11,9.63,9.83,9.16,9.18,7.994412,100824400
2008-02-12,9.38,9.45,9.22,9.28,8.081496000000001,67269300
2008-02-13,9.4,9.6,9.21,9.29,8.090205000000001,82502700
2008-02-14,9.55,9.58,9.4,9.48,8.255666,74903800
2008-02-15,9.45,9.75,9.39,9.7,8.447253,111328600
2008-02-18,9.92,10.0,9.73,9.83,8.560464,113306331
2008-02-19,9.89,9.95,9.6,9.64,8.395002999999999,77358880
2008-02-20,9.6,9.64,9.29,9.47,8.246958,83780900
