Date,Open,High,Low,Close,Adj Close,Volume
2004-06-24,5.25,5.275,5.15,5.175,4.0944709999999995,384016538
2004-06-25,5.2,5.225,5.15,5.175,4.0944709999999995,105626000
2004-06-28,5.15,5.325,5.15,5.3,4.193371,176515000
2004-06-29,5.3,5.35,5.25,5.3,4.193371,96787600
2004-06-30,5.325,5.35,5.25,5.275,4.17359,55040000
2004-07-02,5.2,5.275,5.2,5.225,4.134030999999999,32619000
2004-07-06,5.175,5.225,5.175,5.2,4.11425,24750206
2004-07-07,5.175,5.2,5.15,5.2,4.11425,47246000
2004-07-08,5.2,5.225,5.15,5.175,4.0944709999999995,175869444
2004-07-09,5.15,5.175,5.15,5.175,4.0944709999999995,68392476
2004-07-12,5.175,5.175,5.15,5.175,4.0944709999999995,28424000
2004-07-13,5.15,5.175,5.15,5.15,4.0746910000000005,23083000
2004-07-14,5.175,5.175,4.875,4.925,3.896671,227739000
2004-07-15,4.875,4.875,4.725,4.8,3.79777,45852000
2004-07-16,4.725,4.825,4.725,4.75,3.758211,28298000
2004-07-19,4.75,5.025,4.75,4.975,3.93623,39300000
2004-07-20,4.975,4.975,4.9,4.9,3.876889,5656000
2004-07-21,4.95,4.975,4.9,4.925,3.896671,15861000
2004-07-22,4.9,4.9,4.85,4.9,3.876889,15768300
2004-07-23,4.85,4.9,4.85,4.9,3.876889,8524000
2004-07-26,4.875,4.9,4.825,4.825,3.8175489999999996,25678000
2004-07-27,4.8,4.85,4.8,4.825,3.8175489999999996,8009000
2004-07-28,4.85,4.85,4.8,4.8,3.79777,3636000
2004-07-29,4.8,4.85,4.8,4.825,3.8175489999999996,9401000
2004-07-30,4.825,5.0,4.825,5.0,3.956011,30637000
2004-08-02,4.95,5.0,4.9,5.0,3.956011,18628000
2004-08-03,5.0,5.1,4.95,5.1,4.035131,32990000
2004-08-04,5.075,5.075,4.975,5.05,3.99557,12945000
2004-08-05,5.0,5.05,4.975,4.975,3.93623,9394000
2004-08-06,4.975,5.025,4.95,5.025,3.9757910000000005,5884000
2004-08-09,4.975,5.05,4.95,5.0,3.956011,9131000
2004-08-10,5.0,5.025,4.95,5.025,3.9757910000000005,3945000
2004-08-11,5.05,5.05,4.975,4.975,3.93623,6425000
2004-08-12,4.975,5.025,4.975,5.025,3.9757910000000005,6494000
2004-08-13,5.0,5.075,5.0,5.05,3.99557,5652000
2004-08-16,5.2,5.2,5.025,5.075,4.01535,20109000
2004-08-17,5.075,5.15,5.075,5.125,4.054911,13369000
2004-08-18,5.1,5.175,5.075,5.15,4.0746910000000005,7745000
2004-08-19,5.175,5.25,5.175,5.25,4.153811,28909000
2004-08-20,5.225,5.25,5.2,5.2,4.11425,4362784
2004-08-23,5.2,5.225,5.1,5.125,4.054911,12229000
2004-08-24,5.1,5.1,4.975,5.05,3.99557,24529000
2004-08-25,5.0,5.2,5.0,5.0,3.956011,12427000
2004-08-26,5.225,5.3,5.05,5.05,3.99557,33784000
2004-08-27,5.075,5.125,5.025,5.025,3.9757910000000005,18005000
2004-08-30,5.025,5.15,5.025,5.075,4.01535,10894000
2004-08-31,5.075,5.125,5.05,5.1,4.035131,7145300
2004-09-01,5.075,5.125,5.05,5.075,4.01535,14133000
2004-09-02,5.075,5.25,5.05,5.2,4.11425,32772200
2004-09-03,5.175,5.275,5.125,5.25,4.153811,42047000
2004-09-06,5.25,5.25,5.175,5.2,4.11425,24242000
2004-09-07,5.2,5.525,5.175,5.5,4.351611,132917000
2004-09-08,5.525,5.625,5.45,5.575,4.410951,90462000
2004-09-09,5.525,5.65,5.5,5.5,4.351611,48849000
2004-09-10,5.45,5.525,5.375,5.45,4.312051,44665000
2004-09-13,5.5,5.5,5.375,5.475,4.331831,16933000
2004-09-14,5.45,5.575,5.425,5.575,4.410951,40504000
2004-09-15,5.55,5.575,5.5,5.55,4.391171,10964000
2004-09-16,5.525,5.775,5.525,5.775,4.569192,62951000
2004-09-17,5.775,5.875,5.75,5.875,4.648313,92746048
2004-09-20,5.9,5.925,5.775,5.875,4.648313,47419000
2004-09-21,5.85,5.9,5.75,5.875,4.648313,32329000
2004-09-22,5.825,5.875,5.675,5.725,4.529631,20585000
2004-09-23,5.675,5.8,5.65,5.8,4.588973,32885000
2004-09-24,5.75,5.775,5.625,5.675,4.490073000000001,24899000
2004-09-27,5.625,5.725,5.575,5.7,4.509851,14161000
2004-09-28,5.7,5.7,5.575,5.6,4.430731,11860000
2004-09-30,5.6,5.775,5.6,5.725,4.529631,22658400
2004-10-04,5.85,5.925,5.8,5.85,4.628532,39746000
2004-10-05,5.8,5.975,5.775,5.9,4.668093,27634000
2004-10-06,5.9,6.05,5.875,6.025,4.766993,52813356
2004-10-07,6.0,6.05,5.95,6.0,4.747212,35339000
2004-10-08,5.95,6.05,5.875,6.0,4.747212,22706000
2004-10-11,6.0,6.075,5.925,6.025,4.766993,18458000
2004-10-12,5.975,6.025,5.925,5.975,4.727432,7288000
2004-10-13,6.025,6.1,5.975,6.05,4.786773,38658000
2004-10-14,5.95,5.975,5.875,5.975,4.727432,18955076
2004-10-15,5.9,6.35,5.875,6.35,5.024133999999999,50013000
2004-10-18,6.1,6.125,6.025,6.05,4.786773,55546000
2004-10-19,6.075,6.075,5.975,6.0,4.747212,25837000
2004-10-20,5.95,5.975,5.825,5.9,4.668093,31766440
