Date,Open,High,Low,Close,Adj Close,Volume
2003-11-10,105.0,110.0,95.0,97.5,1.4774120000000002,5144140000
2003-11-11,97.5,100.0,95.0,100.0,1.515295,2938555000
2003-11-12,97.5,105.0,97.5,105.0,1.591059,2002915000
2003-11-13,105.0,105.0,102.5,105.0,1.591059,1190050000
2003-11-14,105.0,105.0,100.0,105.0,1.591059,1725265000
2003-11-17,102.5,102.5,100.0,100.0,1.515295,423505000
2003-11-18,100.0,100.0,97.5,97.5,1.4774120000000002,398055000
2003-11-19,97.5,100.0,97.5,100.0,1.515295,277445000
2003-11-20,100.0,102.5,100.0,102.5,1.553177,846315000
2003-11-21,102.5,105.0,102.5,105.0,1.591059,616955000
2003-12-01,105.0,107.5,105.0,107.5,1.6289420000000001,754210000
2003-12-02,107.5,107.5,102.5,105.0,1.591059,476255000
2003-12-03,105.0,105.0,102.5,102.5,1.553177,461470000
2003-12-04,102.5,105.0,102.5,105.0,1.591059,716020000
2003-12-05,105.0,105.0,102.5,102.5,1.553177,445605000
2003-12-08,102.5,102.5,100.0,102.5,1.553177,418325000
2003-12-09,102.5,102.5,100.0,102.5,1.553177,188530000
2003-12-10,100.0,105.0,97.5,105.0,1.591059,1033195000
2003-12-11,102.5,105.0,102.5,105.0,1.591059,221950000
2003-12-12,105.0,107.5,105.0,107.5,1.6289420000000001,872745000
2003-12-15,105.0,110.0,105.0,110.0,1.666824,1169155000
2003-12-16,110.0,112.5,107.5,110.0,1.666824,336705000
2003-12-17,110.0,115.0,107.5,115.0,1.742589,462590000
2003-12-18,115.0,127.5,115.0,127.5,1.9320009999999999,1512910000
2003-12-19,127.5,132.5,120.0,125.0,1.894118,568080000
2003-12-22,122.5,125.0,117.5,125.0,1.894118,144415000
2003-12-23,125.0,127.5,122.5,125.0,1.894118,278485000
2003-12-29,125.0,125.0,120.0,125.0,1.894118,267980000
2003-12-30,125.0,125.0,122.5,125.0,1.894118,307350000
2004-01-02,125.0,127.5,122.5,127.5,1.9320009999999999,228115000
2004-01-05,125.0,127.5,122.5,127.5,1.9320009999999999,343335000
2004-01-06,127.5,130.0,125.0,127.5,1.9320009999999999,465170000
2004-01-07,125.0,130.0,125.0,130.0,1.9698830000000003,305260000
2004-01-08,130.0,140.0,130.0,140.0,2.121413,703160000
2004-01-09,140.0,155.0,140.0,152.5,2.310824,898055000
2004-01-12,150.0,150.0,145.0,150.0,2.272942,170550000
2004-01-13,150.0,150.0,145.0,147.5,2.235059,194135000
2004-01-14,145.0,155.0,142.5,155.0,2.348706,628450000
2004-01-15,155.0,160.0,155.0,160.0,2.424471,457460000
2004-01-16,160.0,167.5,160.0,165.0,2.500236,726265000
2004-01-19,162.5,165.0,155.0,157.5,2.386589,282715000
2004-01-20,157.5,160.0,155.0,157.5,2.386589,300665000
2004-01-21,157.5,157.5,152.5,155.0,2.348706,174340000
2004-01-23,155.0,157.5,155.0,157.5,2.386589,25185000
2004-01-26,155.0,157.5,155.0,155.0,2.348706,44895000
2004-01-27,157.5,157.5,150.0,152.5,2.310824,341700000
2004-01-28,152.5,157.5,150.0,150.0,2.272942,449030000
2004-01-29,150.0,150.0,140.0,140.0,2.121413,267560000
2004-01-30,142.5,150.0,140.0,142.5,2.159295,458945000
2004-02-03,140.0,140.0,135.0,137.5,2.08353,587990000
2004-02-04,137.5,147.5,137.5,145.0,2.197177,464505000
2004-02-05,142.5,147.5,142.5,147.5,2.235059,310325000
2004-02-06,147.5,157.5,147.5,157.5,2.386589,391610000
2004-02-09,157.5,165.0,157.5,165.0,2.500236,345555000
2004-02-10,162.5,165.0,160.0,160.0,2.424471,146410000
2004-02-11,160.0,160.0,157.5,160.0,2.424471,20320000
2004-02-12,160.0,160.0,152.5,152.5,2.310824,115025000
2004-02-13,155.0,162.5,155.0,162.5,2.462354,318655000
2004-02-16,160.0,160.0,157.5,157.5,2.386589,23710000
2004-02-17,160.0,160.0,157.5,157.5,2.386589,82655000
2004-02-18,160.0,160.0,157.5,160.0,2.424471,105020000
2004-02-19,160.0,162.5,160.0,160.0,2.424471,308990000
2004-02-20,162.5,165.0,160.0,165.0,2.500236,357890000
2004-02-24,162.5,162.5,157.5,160.0,2.424471,189855000
2004-02-25,157.5,157.5,155.0,157.5,2.386589,285685000
2004-02-26,155.0,155.0,150.0,152.5,2.310824,305050000
2004-02-27,152.5,155.0,150.0,155.0,2.348706,132800000
2004-03-01,155.0,160.0,152.5,160.0,2.424471,211110000
2004-03-02,160.0,162.5,157.5,160.0,2.424471,199085000
2004-03-03,160.0,165.0,160.0,165.0,2.500236,367800000
2004-03-04,162.5,165.0,160.0,165.0,2.500236,169360000
2004-03-05,162.5,162.5,157.5,157.5,2.386589,139215000
2004-03-08,157.5,157.5,155.0,157.5,2.386589,97555000
2004-03-09,157.5,162.5,157.5,162.5,2.462354,110705000
2004-03-10,160.0,160.0,155.0,157.5,2.386589,179730000
2004-03-11,157.5,157.5,152.5,155.0,2.348706,180985000
2004-03-12,150.0,152.5,147.5,150.0,2.272942,250595000
2004-03-15,152.5,152.5,145.0,147.5,2.235059,214540000
2004-03-16,145.0,145.0,137.5,142.5,2.159295,886765000
2004-03-17,142.5,147.5,140.0,147.5,2.235059,299290000
2004-03-18,147.5,150.0,147.5,150.0,2.272942,244370000
2004-03-19,150.0,152.5,150.0,152.5,2.310824,35150000
2004-03-22,152.5,152.5,152.5,152.5,2.310824,0
2004-03-23,150.0,152.5,147.5,152.5,2.310824,470315000
2004-03-24,150.0,152.5,150.0,152.5,2.310824,115520000
2004-03-25,152.5,152.5,147.5,147.5,2.235059,135865000
2004-03-26,150.0,150.0,142.5,142.5,2.159295,141510000
2004-03-29,145.0,145.0,140.0,145.0,2.197177,251350000
2004-03-30,147.5,152.5,145.0,152.5,2.310824,94805000
2004-03-31,152.5,155.0,150.0,152.5,2.310824,144380000
2004-04-01,150.0,155.0,150.0,155.0,2.348706,52545000
2004-04-02,155.0,165.0,155.0,162.5,2.462354,398675000
2004-04-05,162.5,162.5,162.5,162.5,2.462354,0
2004-04-06,165.0,175.0,165.0,175.0,2.651765,723035000
2004-04-07,172.5,177.5,170.0,172.5,2.613883,252320000
2004-04-08,172.5,172.5,170.0,170.0,2.5760009999999998,41275000
2004-04-09,170.0,170.0,170.0,170.0,2.5760009999999998,0
2004-04-12,167.5,167.5,165.0,167.5,2.538119,40060000
2004-04-13,167.5,170.0,165.0,167.5,2.538119,55475000
2004-04-14,167.5,167.5,167.5,167.5,2.538119,46705000
2004-04-15,167.5,172.5,167.5,172.5,2.613883,61710000
2004-04-16,172.5,185.0,172.5,182.5,2.765413,201005000
2004-04-19,182.5,195.0,182.5,192.5,2.9169419999999997,218490000
2004-04-20,192.5,202.5,190.0,195.0,2.9548240000000003,119525000
2004-04-21,195.0,197.5,185.0,190.0,2.87906,418720000
2004-04-22,190.0,190.0,185.0,185.0,2.8032939999999997,181190000
2004-04-23,190.0,190.0,180.0,185.0,2.8032939999999997,159545000
2004-04-26,182.5,185.0,177.5,177.5,2.689648,250050000
2004-04-27,177.5,185.0,177.5,185.0,2.8032939999999997,160225000
2004-04-28,182.5,185.0,182.5,185.0,2.8032939999999997,277660000
2004-04-29,182.5,182.5,182.5,182.5,2.765413,195030000
