Date,Open,High,Low,Close,Adj Close,Volume
2003-12-23,1232.400024,1327.199951,1232.400024,1232.400024,772.054504,426687
2003-12-29,1232.400024,1303.5,1232.400024,1303.5,816.596069,159810
2003-12-30,1303.5,1303.5,1232.400024,1232.400024,772.054504,365506
2004-01-02,1232.400024,1256.099976,1232.400024,1232.400024,772.054504,71730
2004-01-05,1232.400024,1256.099976,1232.400024,1232.400024,772.054504,313290
2004-01-06,1232.400024,1232.400024,1185.0,1208.699951,757.207092,194620
2004-01-07,1208.699951,1208.699951,1161.300049,1185.0,742.360046,618670
2004-01-08,1185.0,1185.0,1185.0,1185.0,742.360046,1117614
2004-01-09,1185.0,1256.099976,1185.0,1232.400024,772.054504,2761597
2004-01-12,1232.400024,1232.400024,1208.699951,1208.699951,757.207092,238924
2004-01-13,1185.0,1208.699951,1185.0,1185.0,742.360046,213607
2004-01-14,1208.699951,1232.400024,1185.0,1232.400024,772.054504,858648
2004-01-15,1232.400024,1232.400024,1232.400024,1232.400024,772.054504,607594
2004-01-16,1232.400024,1279.800049,1232.400024,1256.099976,786.901428,205168
2004-01-19,1232.400024,1232.400024,1208.699951,1208.699951,757.207092,491033
2004-01-20,1232.400024,1232.400024,1208.699951,1208.699951,757.207092,493142
2004-01-21,1232.400024,1232.400024,1208.699951,1208.699951,757.207092,46941
2004-01-23,1232.400024,1232.400024,1232.400024,1232.400024,772.054504,183016
2004-01-26,1232.400024,1232.400024,1208.699951,1208.699951,757.207092,132384
2004-01-27,1232.400024,1232.400024,1208.699951,1232.400024,772.054504,201476
2004-01-28,1208.699951,1208.699951,1208.699951,1208.699951,757.207092,208333
2004-01-29,1208.699951,1208.699951,1208.699951,1208.699951,757.207092,583859
2004-01-30,1208.699951,1208.699951,1208.699951,1208.699951,757.207092,15295
2004-02-03,1208.699951,1208.699951,1137.599976,1185.0,742.360046,951475
2004-02-04,1185.0,1185.0,1161.300049,1161.300049,727.512817,73312
2004-02-05,1161.300049,1185.0,1161.300049,1185.0,742.360046,107067
2004-02-06,1185.0,1208.699951,1185.0,1185.0,742.360046,129219
2004-02-09,1185.0,1208.699951,1185.0,1208.699951,757.207092,199894
2004-02-10,1185.0,1208.699951,1185.0,1185.0,742.360046,145042
2004-02-11,1185.0,1232.400024,1185.0,1208.699951,757.207092,169303
2004-02-12,1208.699951,1208.699951,1208.699951,1208.699951,757.207092,93882
2004-02-13,1208.699951,1208.699951,1208.699951,1208.699951,757.207092,99683
2004-02-16,1208.699951,1208.699951,1185.0,1185.0,742.360046,9494
2004-02-17,1208.699951,1208.699951,1208.699951,1208.699951,757.207092,71730
2004-02-18,1208.699951,1208.699951,1185.0,1208.699951,757.207092,318037
2004-02-19,1208.699951,1232.400024,1208.699951,1232.400024,772.054504,184599
2004-02-20,1208.699951,1303.5,1208.699951,1256.099976,786.901428,1132381
2004-02-24,1232.400024,1232.400024,1232.400024,1232.400024,772.054504,566454
2004-02-25,1232.400024,1256.099976,1208.699951,1208.699951,757.207092,352847
2004-02-26,1232.400024,1232.400024,1185.0,1208.699951,757.207092,591243
2004-02-27,1208.699951,1208.699951,1185.0,1185.0,742.360046,20570
2004-03-01,1185.0,1185.0,1137.599976,1137.599976,712.665588,560125
2004-03-02,1161.300049,1185.0,1161.300049,1161.300049,727.512817,164029
2004-03-03,1161.300049,1185.0,1161.300049,1161.300049,727.512817,120780
2004-03-04,1161.300049,1185.0,1161.300049,1161.300049,727.512817,58017
2004-03-05,1185.0,1185.0,1185.0,1185.0,742.360046,105485
2004-03-08,1185.0,1185.0,1161.300049,1161.300049,727.512817,17405
2004-03-09,1161.300049,1161.300049,1161.300049,1161.300049,727.512817,33228
2004-03-10,1137.599976,1137.599976,1137.599976,1137.599976,712.665588,45886
2004-03-11,1137.599976,1137.599976,1113.900024,1113.900024,697.818298,77531
2004-03-12,1090.199951,1090.199951,1066.5,1090.199951,682.9712519999999,272679
2004-03-15,1137.599976,1137.599976,1090.199951,1090.199951,682.9712519999999,15823
2004-03-16,1090.199951,1090.199951,1066.5,1090.199951,682.9712519999999,342826
2004-03-17,1090.199951,1090.199951,1090.199951,1090.199951,682.9712519999999,63291
2004-03-18,1113.900024,1113.900024,1090.199951,1113.900024,697.818298,25316
2004-03-19,1066.5,1090.199951,1066.5,1090.199951,682.9712519999999,7911
2004-03-23,1090.199951,1090.199951,1090.199951,1090.199951,682.9712519999999,6857
2004-03-24,1090.199951,1090.199951,1090.199951,1090.199951,682.9712519999999,23207
2004-03-25,1090.199951,1090.199951,1090.199951,1090.199951,682.9712519999999,22152
2004-03-26,1090.199951,1090.199951,1066.5,1090.199951,682.9712519999999,272151
2004-03-29,1066.5,1090.199951,1066.5,1090.199951,682.9712519999999,69620
2004-03-30,1066.5,1090.199951,1066.5,1090.199951,682.9712519999999,24262
2004-03-31,1090.199951,1090.199951,1066.5,1090.199951,682.9712519999999,1006854
2004-04-01,1066.5,1066.5,1066.5,1066.5,668.1240230000001,222046
2004-04-02,1066.5,1066.5,1042.800049,1066.5,668.1240230000001,337025
