Date,Open,High,Low,Close,Adj Close,Volume
2002-12-31,46.188,46.188,45.673698,45.7644,25.623003,9876637
2003-01-01,46.118,46.411097999999996,45.673698,45.749297999999996,25.614546,9597526
2003-01-02,45.964901,45.964901,44.9268,45.042099,25.21859,7460454
2003-01-03,45.365501,45.6264,44.136398,44.2593,24.780313,11606354
2003-01-06,44.2971,44.427601,43.743099,43.790401,24.517782,7441722
2003-01-07,44.004101,44.212101000000004,43.720402,43.8433,24.5474,5957829
2003-01-08,44.0891,44.728199,43.850899,44.450298,24.887249,5754779
2003-01-09,44.7188,45.811699,44.588299,45.603699,25.533023999999997,15741948
2003-01-10,46.057499,46.426201,44.8587,45.7342,25.606092,11988879
2003-01-13,45.7342,45.8041,45.280398999999996,45.388199,25.412367,6335457
2003-01-14,45.265301,45.3503,44.834099,45.280398999999996,25.352016,8884998
2003-01-15,45.180199,45.365501,44.196899,44.758499,25.059807,10840078
2003-01-16,44.658297999999995,45.042099,44.350101,44.8587,25.115910999999997,6592737
2003-01-17,45.187698,45.187698,44.681,44.957001,25.170946,5618460
2003-01-20,45.042099,45.2728,44.3652,44.5051,24.917934,4008920
2003-01-21,44.665901,45.042099,44.2971,44.911701,25.145584,4948705
2003-01-22,45.042099,45.726601,44.7509,45.511101000000004,25.481182,8513685
2003-01-23,45.6567,46.017799,44.826599,44.957001,25.170946,8514050
2003-01-24,45.119701,45.265301,43.236401,43.429199,24.315544,9039753
2003-01-27,43.3517,43.813099,41.583801,42.075401,23.557570000000002,7751449
2003-01-28,41.967602,42.983002,41.3909,42.882801,24.009623,11269878
2003-01-29,43.043499,43.191002000000005,41.7369,41.997799,23.514118,9077661
2003-01-30,41.967602,42.429001,41.060001,41.2075,23.071642,10502438
2003-01-31,41.184799,42.935699,40.460602,42.321201,23.69519,30139447
2003-02-03,42.5746,43.4897,42.5065,43.2817,24.232965,10053869
2003-02-04,43.52,44.028599,43.0756,43.228802,24.203348000000002,10901262
2003-02-05,43.228802,43.658001,42.697497999999996,43.512402,24.362131,6849287
2003-02-06,43.650501,43.928398,43.359299,43.773399,24.508263,6736756
2003-02-07,43.966202,44.111801,42.8279,43.090801,24.126081,10339887
2003-02-10,43.3517,43.459499,42.890301,43.236401,24.207598,5225157
2003-02-11,43.3517,43.650501,43.058601,43.4198,24.31028,6258920
2003-02-12,43.466999,43.4897,42.812801,43.266602,24.224512,6225956
2003-02-13,43.266602,43.266602,43.266602,43.266602,24.224512,0
2003-02-14,43.336601,43.798,43.0756,43.682598,24.457422,6800262
2003-02-17,43.828201,44.957001,43.828201,44.873901000000004,25.124422,7230706
2003-02-18,45.042099,45.187698,44.3974,44.565601,24.951809,4893371
2003-02-19,44.7188,44.9967,44.5051,44.627998,24.986744,3247150
2003-02-20,44.595901,44.703701,44.1194,44.412498,24.866089000000002,4503987
2003-02-21,44.580799,45.480801,44.5429,45.357898999999996,25.395405,10744032
2003-02-24,45.503502000000005,46.687199,45.503502000000005,46.503799,26.036982000000002,20550489
2003-02-25,46.503799,46.503799,45.3106,45.403301,25.420824,9473085
2003-02-26,45.5886,45.811699,44.796299,44.8965,25.137072,9903091
2003-02-27,44.7188,45.6567,44.6035,45.425999,25.433537,6894494
2003-02-28,46.087799,46.503799,44.974098,45.187698,25.300114,22287558
2003-03-03,45.4884,46.303298999999996,45.057301,45.435398,25.438797,15777402
2003-03-04,45.503502000000005,45.565899,44.743401,44.966499,25.176268,6611210
2003-03-05,44.866299,44.866299,43.535099,44.4352,24.878799,14284006
2003-03-06,44.274399,44.550499,43.712897999999996,43.8055,24.526235999999997,5641994
2003-03-07,43.6278,43.6278,42.7523,43.198601000000004,24.186435999999997,10379335
2003-03-10,43.359299,43.374401,42.183201000000004,42.529202000000005,23.811647,12330502
2003-03-11,42.290901,44.1194,42.1208,43.920799,24.590784,10139819
2003-03-12,44.274399,44.274399,42.5368,42.697497999999996,23.905878,7790801
2003-03-13,42.737202,43.166401,42.275799,42.8204,23.974689,8562604
2003-03-14,42.8204,42.8204,42.8204,42.8204,23.974689,0
2003-03-17,42.8279,43.1362,42.313598999999996,42.983002,24.065731,11243747
2003-03-18,42.983002,42.983002,42.983002,42.983002,24.065731,0
2003-03-19,43.289299,43.943501,43.198601000000004,43.850899,24.551655,9249351
2003-03-20,43.813099,45.443001,43.3517,45.180199,25.295916000000002,12367289
2003-03-21,45.042099,45.320099,44.3652,45.049702,25.222851000000002,8514674
2003-03-24,45.425999,45.425999,43.2817,43.382,24.289122,12552385
2003-03-25,43.0284,44.058899,42.6143,43.966202,24.616207,7938607
2003-03-26,43.996497999999995,44.274399,43.4519,43.690201,24.461678,4781739
2003-03-27,43.512402,43.582401000000004,42.905499,43.013199,24.082635999999997,4361575
