Date,Open,High,Low,Close,Adj Close,Volume
2003-07-14,381.02999900000003,430.19500700000003,381.02999900000003,417.903992,145.758865,1198338043
2003-07-15,430.19500700000003,442.487,417.903992,417.903992,145.758865,420912767
2003-07-16,417.903992,417.903992,405.613007,405.613007,141.471939,73507314
2003-07-17,405.613007,417.903992,405.613007,417.903992,145.758865,111095912
2003-07-18,405.613007,417.903992,405.613007,417.903992,145.758865,41139892
2003-07-21,417.903992,430.19500700000003,405.613007,417.903992,145.758865,100662714
2003-07-22,417.903992,417.903992,405.613007,417.903992,145.758865,1407500
2003-07-23,405.613007,417.903992,405.613007,417.903992,145.758865,99038597
2003-07-24,405.613007,405.613007,381.02999900000003,405.613007,141.471939,182009928
2003-07-25,393.321014,405.613007,393.321014,405.613007,141.471939,121872849
2003-07-28,393.321014,405.613007,381.02999900000003,393.321014,137.18464699999998,35478364
2003-07-29,393.321014,393.321014,381.02999900000003,393.321014,137.18464699999998,38237431
2003-07-30,381.02999900000003,381.02999900000003,356.447998,381.02999900000003,132.89772,147104123
2003-07-31,368.739014,381.02999900000003,368.739014,381.02999900000003,132.89772,29824972
2003-08-01,368.739014,381.02999900000003,368.739014,381.02999900000003,132.89772,38321840
2003-08-04,381.02999900000003,381.02999900000003,356.447998,381.02999900000003,132.89772,132617243
2003-08-05,368.739014,393.321014,356.447998,368.739014,128.610825,220668388
2003-08-06,368.739014,368.739014,344.156006,368.739014,128.610825,272531317
2003-08-07,368.739014,381.02999900000003,368.739014,381.02999900000003,132.89772,80928217
2003-08-08,381.02999900000003,381.02999900000003,368.739014,381.02999900000003,132.89772,8451104
2003-08-11,368.739014,381.02999900000003,368.739014,381.02999900000003,132.89772,5738818
2003-08-12,368.739014,381.02999900000003,368.739014,381.02999900000003,132.89772,25801800
2003-08-13,381.02999900000003,381.02999900000003,368.739014,381.02999900000003,132.89772,13859403
2003-08-14,368.739014,381.02999900000003,368.739014,381.02999900000003,132.89772,15242496
2003-08-15,368.739014,381.02999900000003,368.739014,381.02999900000003,132.89772,14866214
2003-08-19,381.02999900000003,393.321014,368.739014,381.02999900000003,132.89772,111703049
2003-08-20,368.739014,381.02999900000003,368.739014,381.02999900000003,132.89772,16859494
2003-08-21,368.739014,417.903992,368.739014,417.903992,145.758865,189910845
2003-08-22,417.903992,417.903992,405.613007,417.903992,145.758865,33954928
2003-08-25,405.613007,417.903992,393.321014,417.903992,145.758865,70161450
2003-08-26,405.613007,417.903992,393.321014,417.903992,145.758865,21256916
2003-08-27,405.613007,417.903992,405.613007,417.903992,145.758865,17999529
2003-08-28,417.903992,417.903992,405.613007,417.903992,145.758865,20669102
2003-08-29,417.903992,417.903992,393.321014,417.903992,145.758865,101730543
2003-09-01,405.613007,405.613007,393.321014,405.613007,141.471939,120472468
2003-09-02,393.321014,393.321014,381.02999900000003,393.321014,137.18464699999998,78908495
2003-09-03,393.321014,405.613007,381.02999900000003,405.613007,141.471939,77027082
2003-09-04,405.613007,430.19500700000003,405.613007,430.19500700000003,150.045776,215291615
2003-09-05,417.903992,442.487,417.903992,430.19500700000003,150.045776,144554554
2003-09-08,430.19500700000003,430.19500700000003,405.613007,417.903992,145.758865,130068691
2003-09-09,417.903992,417.903992,405.613007,417.903992,145.758865,49138440
2003-09-10,405.613007,417.903992,405.613007,417.903992,145.758865,31750116
2003-09-11,405.613007,417.903992,405.613007,417.903992,145.758865,16891021
2003-09-12,405.613007,417.903992,405.613007,417.903992,145.758865,59282815
2003-09-15,405.613007,430.19500700000003,405.613007,430.19500700000003,150.045776,104529272
2003-09-16,417.903992,430.19500700000003,405.613007,417.903992,145.758865,35543451
2003-09-17,417.903992,430.19500700000003,417.903992,430.19500700000003,150.045776,36781116
2003-09-18,417.903992,430.19500700000003,417.903992,430.19500700000003,150.045776,33311180
2003-09-19,417.903992,430.19500700000003,417.903992,430.19500700000003,150.045776,24219379
2003-09-23,417.903992,417.903992,405.613007,417.903992,145.758865,44439992
2003-09-24,417.903992,430.19500700000003,417.903992,430.19500700000003,150.045776,64820271
2003-09-25,417.903992,430.19500700000003,417.903992,430.19500700000003,150.045776,44247783
2003-09-26,417.903992,430.19500700000003,417.903992,430.19500700000003,150.045776,8098212
2003-09-29,417.903992,417.903992,405.613007,417.903992,145.758865,55930849
2003-09-30,417.903992,417.903992,405.613007,417.903992,145.758865,17806303
2003-10-01,417.903992,430.19500700000003,405.613007,430.19500700000003,150.045776,135235966
2003-10-02,417.903992,430.19500700000003,417.903992,430.19500700000003,150.045776,27942542
2003-10-03,417.903992,430.19500700000003,417.903992,430.19500700000003,150.045776,3093653
2003-10-06,430.19500700000003,430.19500700000003,417.903992,430.19500700000003,150.045776,15389958
2003-10-07,417.903992,417.903992,405.613007,417.903992,145.758865,108424306
2003-10-08,417.903992,417.903992,405.613007,417.903992,145.758865,56035598
2003-10-09,417.903992,417.903992,405.613007,417.903992,145.758865,73739186
2003-10-10,417.903992,454.77801500000004,417.903992,454.77801500000004,158.619949,369320355
2003-10-13,454.77801500000004,467.069,442.487,454.77801500000004,158.619949,65011463
2003-10-14,454.77801500000004,503.94299299999994,454.77801500000004,491.652008,171.481079,166569120
2003-10-15,491.652008,491.652008,467.069,479.35998499999994,167.19378700000001,84778504
2003-10-16,479.35998499999994,479.35998499999994,454.77801500000004,467.069,162.906876,123448151
2003-10-17,467.069,467.069,454.77801500000004,467.069,162.906876,12064434
2003-10-20,467.069,467.069,454.77801500000004,467.069,162.906876,22688824
2003-10-21,467.069,467.069,442.487,454.77801500000004,158.619949,53476876
2003-10-22,454.77801500000004,467.069,442.487,454.77801500000004,158.619949,76768769
2003-10-23,454.77801500000004,467.069,430.19500700000003,442.487,154.333054,116526585
2003-10-24,442.487,454.77801500000004,442.487,454.77801500000004,158.619949,42958252
2003-10-27,442.487,454.77801500000004,442.487,454.77801500000004,158.619949,54409447
2003-10-28,442.487,454.77801500000004,442.487,454.77801500000004,158.619949,89940694
2003-10-29,442.487,454.77801500000004,442.487,454.77801500000004,158.619949,64418564
2003-10-30,454.77801500000004,467.069,442.487,454.77801500000004,158.619949,47921115
2003-10-31,454.77801500000004,479.35998499999994,442.487,467.069,162.906876,85835146
2003-11-03,467.069,467.069,454.77801500000004,467.069,162.906876,6949024
2003-11-04,467.069,479.35998499999994,467.069,467.069,162.906876,47086174
2003-11-05,467.069,467.069,454.77801500000004,467.069,162.906876,78896291
2003-11-06,467.069,467.069,442.487,454.77801500000004,158.619949,125306174
2003-11-07,442.487,442.487,430.19500700000003,442.487,154.333054,84775453
2003-11-10,442.487,454.77801500000004,417.903992,430.19500700000003,150.045776,112749522
2003-11-11,417.903992,430.19500700000003,405.613007,417.903992,145.758865,112903086
2003-11-12,417.903992,417.903992,405.613007,417.903992,145.758865,53157545
2003-11-13,417.903992,417.903992,393.321014,417.903992,145.758865,232054496
2003-11-14,405.613007,417.903992,405.613007,417.903992,145.758865,37506222
2003-11-17,417.903992,417.903992,393.321014,405.613007,141.471939,24704478
2003-11-18,405.613007,430.19500700000003,405.613007,430.19500700000003,150.045776,104439778
2003-11-19,417.903992,430.19500700000003,405.613007,417.903992,145.758865,48500793
2003-11-20,417.903992,430.19500700000003,417.903992,430.19500700000003,150.045776,15032998
2003-11-21,430.19500700000003,454.77801500000004,417.903992,454.77801500000004,158.619949,222378949
