Date,Open,High,Low,Close,Adj Close,Volume
2003-09-03,3075.0,3375.0,3025.0,3375.0,2126.42041,8632500
2003-09-04,3450.0,3750.0,3375.0,3425.0,2157.92334,16570000
2003-09-05,3425.0,3500.0,3400.0,3450.0,2173.674072,4811000
2003-09-08,3450.0,3450.0,3325.0,3400.0,2142.1716309999997,3601500
2003-09-09,3400.0,3400.0,3300.0,3325.0,2094.917725,2815000
2003-09-10,3300.0,3300.0,3200.0,3200.0,2016.161743,2838000
2003-09-11,3200.0,3225.0,3200.0,3200.0,2016.161743,1417500
2003-09-12,3225.0,3350.0,3225.0,3300.0,2079.1669920000004,3078500
2003-09-15,3300.0,3325.0,3225.0,3250.0,2047.664185,1827500
2003-09-16,3275.0,3325.0,3275.0,3325.0,2094.917725,1741000
2003-09-17,3350.0,3350.0,3300.0,3325.0,2094.917725,1778000
2003-09-18,3300.0,3300.0,3275.0,3300.0,2079.1669920000004,1015000
2003-09-19,3300.0,3300.0,3300.0,3300.0,2079.1669920000004,357500
2003-09-23,3300.0,3325.0,3275.0,3300.0,2079.1669920000004,1448500
2003-09-24,3325.0,3325.0,3325.0,3325.0,2094.917725,1020000
2003-09-25,3325.0,3400.0,3325.0,3350.0,2110.669434,2710500
2003-09-26,3350.0,3350.0,3300.0,3325.0,2094.917725,1820500
2003-09-29,3325.0,3325.0,3275.0,3300.0,2079.1669920000004,442500
2003-09-30,3325.0,3375.0,3325.0,3350.0,2110.669434,2839500
2003-10-01,3350.0,3375.0,3325.0,3325.0,2094.917725,468000
2003-10-02,3350.0,3350.0,3325.0,3350.0,2110.669434,3288500
2003-10-03,3350.0,3350.0,3325.0,3325.0,2094.917725,2432500
2003-10-06,3325.0,3325.0,3300.0,3300.0,2079.1669920000004,2627000
2003-10-07,3325.0,3325.0,3300.0,3325.0,2094.917725,1467000
2003-10-08,3325.0,3325.0,3300.0,3300.0,2079.1669920000004,3034000
2003-10-09,3300.0,3300.0,3300.0,3300.0,2079.1669920000004,3571500
2003-10-10,3325.0,3325.0,3275.0,3275.0,2063.416016,1215500
2003-10-13,3300.0,3300.0,3275.0,3300.0,2079.1669920000004,229000
2003-10-14,3300.0,3325.0,3300.0,3300.0,2079.1669920000004,1945000
2003-10-15,3300.0,3300.0,3250.0,3250.0,2047.664185,2550000
2003-10-16,3275.0,3275.0,3250.0,3250.0,2047.664185,1472500
2003-10-17,3275.0,3275.0,3250.0,3275.0,2063.416016,2241500
2003-10-20,3275.0,3275.0,3250.0,3250.0,2047.664185,1639000
2003-10-21,3250.0,3250.0,3250.0,3250.0,2047.664185,1415500
2003-10-22,3250.0,3250.0,3200.0,3200.0,2016.161743,1666500
2003-10-23,3200.0,3200.0,3100.0,3100.0,1953.156494,3704500
2003-10-24,3150.0,3250.0,3150.0,3225.0,2031.9124760000002,934500
2003-10-27,3225.0,3250.0,3200.0,3225.0,2031.9124760000002,1371000
2003-10-28,3250.0,3275.0,3200.0,3225.0,2031.9124760000002,2366000
2003-10-29,3200.0,3200.0,3150.0,3175.0,2000.410522,1445000
2003-10-30,3175.0,3175.0,3100.0,3125.0,1968.907471,1320000
2003-10-31,3125.0,3225.0,3125.0,3225.0,2031.9124760000002,4344000
2003-11-03,3200.0,3200.0,3175.0,3200.0,2016.161743,861500
2003-11-04,3200.0,3275.0,3200.0,3250.0,2047.664185,2840000
2003-11-05,3250.0,3250.0,3200.0,3200.0,2016.161743,1256500
2003-11-06,3200.0,3225.0,3200.0,3225.0,2031.9124760000002,852000
2003-11-07,3225.0,3250.0,3225.0,3250.0,2047.664185,2188000
2003-11-10,3225.0,3300.0,3225.0,3300.0,2079.1669920000004,1779000
2003-11-11,3275.0,3300.0,3250.0,3300.0,2079.1669920000004,2719000
2003-11-12,3300.0,3325.0,3275.0,3275.0,2063.416016,2497000
2003-11-13,3225.0,3225.0,3200.0,3225.0,2076.291748,1802500
2003-11-14,3200.0,3225.0,3200.0,3200.0,2060.196045,420500
2003-11-17,3200.0,3200.0,3175.0,3175.0,2044.1007079999997,904500
2003-11-18,3150.0,3175.0,3150.0,3175.0,2044.1007079999997,667500
2003-11-19,3150.0,3150.0,3125.0,3150.0,2028.0059809999998,1373000
2003-11-20,3125.0,3150.0,3125.0,3150.0,2028.0059809999998,1178500
2003-11-21,3175.0,3175.0,3175.0,3175.0,2044.1007079999997,978000
2003-12-01,3200.0,3425.0,3200.0,3425.0,2205.053955,11320500
2003-12-02,3450.0,3475.0,3325.0,3350.0,2156.767822,7673000
2003-12-03,3350.0,3375.0,3350.0,3350.0,2156.767822,2228000
2003-12-04,3350.0,3350.0,3300.0,3325.0,2140.672852,536500
2003-12-05,3325.0,3325.0,3275.0,3275.0,2108.482422,1130500
2003-12-08,3275.0,3300.0,3275.0,3275.0,2108.482422,1382500
2003-12-09,3300.0,3325.0,3250.0,3250.0,2092.386719,2969500
2003-12-10,3275.0,3275.0,3250.0,3250.0,2092.386719,1350500
2003-12-11,3275.0,3275.0,3250.0,3275.0,2108.482422,962500
2003-12-12,3275.0,3275.0,3250.0,3250.0,2092.386719,316000
2003-12-15,3250.0,3250.0,3250.0,3250.0,2092.386719,1926500
2003-12-16,3250.0,3325.0,3250.0,3300.0,2124.577148,5695000
2003-12-17,3300.0,3300.0,3275.0,3275.0,2108.482422,1727000
2003-12-18,3300.0,3400.0,3300.0,3350.0,2156.767822,6824000
2003-12-19,3400.0,3450.0,3400.0,3425.0,2205.053955,6390500
2003-12-22,3425.0,3450.0,3400.0,3450.0,2221.149658,1591500
2003-12-23,3450.0,3450.0,3425.0,3425.0,2205.053955,641000
2003-12-29,3450.0,3675.0,3450.0,3675.0,2366.006836,10455000
2003-12-30,3700.0,3775.0,3625.0,3625.0,2333.816406,8249500
2004-01-02,3500.0,3600.0,3500.0,3575.0,2301.625732,1234000
2004-01-05,3625.0,3625.0,3575.0,3575.0,2301.625732,835000
2004-01-06,3600.0,3625.0,3575.0,3575.0,2301.625732,2421500
2004-01-07,3575.0,3575.0,3525.0,3525.0,2269.43457,1863000
2004-01-08,3550.0,3650.0,3550.0,3575.0,2301.625732,2664000
2004-01-09,3625.0,3750.0,3600.0,3675.0,2366.006836,4738000
2004-01-12,3650.0,3650.0,3625.0,3625.0,2333.816406,311000
2004-01-13,3600.0,3625.0,3575.0,3575.0,2301.625732,678000
2004-01-14,3600.0,3650.0,3600.0,3650.0,2349.911621,884000
2004-01-15,3700.0,3775.0,3700.0,3750.0,2414.292236,4588500
2004-01-16,3750.0,3875.0,3750.0,3875.0,2494.769043,4021000
2004-01-19,3875.0,3950.0,3825.0,3825.0,2462.578857,850500
2004-01-20,3825.0,3825.0,3800.0,3825.0,2462.578857,436000
2004-01-21,3800.0,3825.0,3750.0,3750.0,2414.292236,648500
2004-01-23,3775.0,3850.0,3775.0,3850.0,2478.673584,1001500
2004-01-26,3850.0,3975.0,3850.0,3900.0,2510.8642579999996,3694000
2004-01-27,3900.0,3925.0,3800.0,3800.0,2446.483154,1886000
2004-01-28,3800.0,3850.0,3725.0,3750.0,2414.292236,2111500
2004-01-29,3750.0,3800.0,3750.0,3775.0,2430.387695,926000
2004-01-30,3775.0,3825.0,3775.0,3825.0,2462.578857,938000
2004-02-03,3825.0,3825.0,3725.0,3725.0,2398.19751,1185000
2004-02-04,3700.0,3725.0,3700.0,3700.0,2382.101807,1999500
2004-02-05,3725.0,3850.0,3725.0,3800.0,2446.483154,1649000
2004-02-06,3850.0,3850.0,3825.0,3850.0,2478.673584,728000
2004-02-09,3850.0,3850.0,3800.0,3825.0,2462.578857,1362500
2004-02-10,3850.0,3850.0,3825.0,3825.0,2462.578857,312500
2004-02-11,3850.0,3875.0,3825.0,3850.0,2478.673584,356500
2004-02-12,3850.0,3875.0,3825.0,3850.0,2478.673584,2763500
2004-02-13,3850.0,3875.0,3825.0,3850.0,2478.673584,1955000
2004-02-16,3825.0,3825.0,3750.0,3775.0,2430.387695,2800500
2004-02-17,3775.0,3800.0,3700.0,3725.0,2398.19751,2949000
2004-02-18,3725.0,3725.0,3600.0,3600.0,2349.254639,4712000
2004-02-19,3650.0,3650.0,3575.0,3575.0,2332.940674,6540500
2004-02-20,3600.0,3650.0,3575.0,3575.0,2332.940674,2935000
2004-02-24,3575.0,3625.0,3575.0,3625.0,2365.568604,2603000
2004-02-25,3625.0,3625.0,3600.0,3600.0,2349.254639,1201500
2004-02-26,3575.0,3575.0,3550.0,3550.0,2316.625977,2995000
2004-02-27,3525.0,3525.0,3350.0,3400.0,2218.740479,16657000
2004-03-01,3400.0,3400.0,3350.0,3375.0,2202.426025,4543000
2004-03-02,3425.0,3675.0,3425.0,3675.0,2398.197754,16365000
2004-03-03,3625.0,3625.0,3575.0,3575.0,2332.940674,1483000
2004-03-04,3575.0,3575.0,3525.0,3550.0,2316.625977,1304500
2004-03-05,3550.0,3600.0,3550.0,3575.0,2332.940674,1783500
2004-03-08,3550.0,3550.0,3525.0,3525.0,2300.311523,890000
2004-03-09,3550.0,3600.0,3550.0,3550.0,2316.625977,580000
2004-03-10,3550.0,3550.0,3500.0,3550.0,2316.625977,4075000
